,country,type,lat,lon,cap,commissioned,decommissioned
22135,United Kingdom,Solar,51.482,-2.165,11.0,,
22137,United Kingdom,Solar,52.3163,0.4989,8.1,,
22139,United Kingdom,Solar,50.9217,-4.0387,5.2,,
22144,United Kingdom,Solar,50.7618,-1.6798,1.7,,
22149,United Kingdom,Solar,50.8173,-1.9243,4.991,,
22152,United Kingdom,Solar,50.7904,-2.9226,4.0,,
22167,United Kingdom,Solar,50.5401,-4.7826,1.73901,,
22170,United Kingdom,Solar,53.5331,-2.376,5.0,,
22171,United Kingdom,Solar,51.6055,-1.8987,8.0,,
22172,United Kingdom,Solar,50.9335,0.1108,4.7819,,
22173,United Kingdom,Solar,53.105,-2.4728,4.99608,,
22178,United Kingdom,Solar,51.328,-1.1122,4.2,,
22180,United Kingdom,Solar,51.5834,-3.3322,5.0,,
22181,United Kingdom,Solar,50.856,0.1748,8.2,,
22190,United Kingdom,Solar,50.4391,-3.7313,5.0,,
22191,United Kingdom,Solar,51.4233,-3.2395,5.0,,
22194,United Kingdom,Solar,50.8138,-0.6357,14.5,,
22195,United Kingdom,Solar,53.142,-1.0252,5.7408,,
22196,United Kingdom,Solar,53.1271,-1.042,5.0,,
22199,United Kingdom,Solar,50.8338,-0.6061,4.9979,,
22200,United Kingdom,Solar,51.837,0.7886,5.6,,
22203,United Kingdom,Solar,50.9443,-1.2081,12.0,,
22204,United Kingdom,Solar,51.0827,-1.1511,12.0,,
22206,United Kingdom,Solar,52.5654,-1.13,3.5,,
22207,United Kingdom,Solar,52.5497,-0.1479,2.7,,
22213,United Kingdom,Solar,52.0782,0.0489,31.8,,
22215,United Kingdom,Solar,50.3641,-3.6421,3.0,,
22221,United Kingdom,Solar,52.0879,-1.6673,5.0,,
22224,United Kingdom,Solar,52.7604,-1.7443,1.8,,
22226,United Kingdom,Solar,51.1461,-4.1377,1.41246,,
22228,United Kingdom,Solar,51.2746,-2.1899,6.0788,,
22233,United Kingdom,Solar,54.6326,-1.2684,4.98,,
22234,United Kingdom,Solar,51.8607,1.005,10.5,,
22239,United Kingdom,Solar,51.3581,0.6889,11.3,,
22240,United Kingdom,Solar,19.2905,-81.2453,5.0,,
22242,United Kingdom,Solar,50.4835,-4.7335,4.97684,,
22243,United Kingdom,Solar,53.1787,-4.4148,12.6,,
22245,United Kingdom,Solar,50.4115,-4.7786,5.5,,
22247,United Kingdom,Solar,53.2398,-1.2544,4.9979,,
22250,United Kingdom,Solar,54.6688,-5.9426,3.8,,
22251,United Kingdom,Solar,51.0189,-3.6846,5.0,,
22257,United Kingdom,Solar,51.1514,-1.7379,12.3,,
22259,United Kingdom,Solar,50.7127,-2.1654,10.0,,
22262,United Kingdom,Solar,50.7756,-2.3952,2.4,,
22263,United Kingdom,Solar,50.7779,-2.3943,5.0,,
22267,United Kingdom,Solar,50.9818,-2.4287,4.9896,,
22268,United Kingdom,Solar,51.345,-2.8611,8.3,,
22270,United Kingdom,Solar,51.9431,0.9296,18.8,,
22274,United Kingdom,Solar,50.7807,-4.4415,5.3,,
22280,United Kingdom,Solar,53.8085,-0.3158,5.0,,
22281,United Kingdom,Solar,53.1813,-0.4736,18.9,,
22282,United Kingdom,Solar,51.1252,-3.9249,5.0,,
22283,United Kingdom,Solar,51.5885,-1.9362,8.7,,
22290,United Kingdom,Solar,52.6452,1.2582,1.9,,
22291,United Kingdom,Solar,52.2506,-1.5558,4.1,,
22297,United Kingdom,Solar,50.8523,-3.7396,1.1,,
22301,United Kingdom,Solar,51.935,-2.0884,4.2,,
22309,United Kingdom,Solar,53.0318,-3.0594,3.0,,
22311,United Kingdom,Solar,51.8539,-1.1318,8.91036,,
22312,United Kingdom,Solar,51.2802,-2.214,4.7,,
22313,United Kingdom,Solar,50.8196,-0.5449,3.63,,
22321,United Kingdom,Solar,52.1314,0.5172,31.59,,
22327,United Kingdom,Solar,53.2333,-4.4047,15.0,,
22329,United Kingdom,Solar,51.7128,-4.1781,14.78664,,
22330,United Kingdom,Solar,51.6866,-3.9582,5.0,,
22332,United Kingdom,Solar,51.6638,-2.8365,8.0,,
22333,United Kingdom,Solar,52.1542,-0.8107,5.51304,,
22334,United Kingdom,Solar,51.7478,-0.8948,4.1,,
22335,United Kingdom,Solar,51.7483,-0.8963,5.0,,
22336,United Kingdom,Solar,52.7984,1.3979,5.0,,
22350,United Kingdom,Solar,52.6732,0.6271,11.5,,
22353,United Kingdom,Solar,50.7613,-3.4208,5.0,,
22354,United Kingdom,Solar,50.3609,-4.9461,13.08042,,
22355,United Kingdom,Solar,52.2135,-1.7372,4.4,,
22356,United Kingdom,Solar,52.9722,-0.3555,8.99162,,
22361,United Kingdom,Solar,52.4514,-0.137,5.0,,
22362,United Kingdom,Solar,52.0796,0.002,22.21587,,
22369,United Kingdom,Solar,52.1024,-1.9201,3.3,,
22370,United Kingdom,Solar,50.6473,-3.3825,4.1,,
22371,United Kingdom,Solar,51.3626,-2.0947,1.8,,
22372,United Kingdom,Solar,50.7904,-4.4014,6.7,,
22373,United Kingdom,Solar,51.86,-0.4633,3.0,,
22374,United Kingdom,Solar,51.8564,-0.4686,5.0,,
22375,United Kingdom,Solar,50.8095,-1.3599,3.01602,,
22376,United Kingdom,Solar,51.5377,-3.7163,3.9,,
22377,United Kingdom,Solar,51.8279,-4.6334,18.0,,
22378,United Kingdom,Solar,51.5401,-3.6997,3.8,,
22380,United Kingdom,Solar,57.5603,-2.3723,2.4,,
22382,United Kingdom,Solar,57.3086,-2.8272,3.8,,
22383,United Kingdom,Solar,57.3081,-2.8238,1.2,,
22384,United Kingdom,Solar,52.2104,-0.2071,5.0,,
22389,United Kingdom,Solar,50.5072,-4.326,6.4,,
22392,United Kingdom,Solar,50.8378,-2.2282,8.3,,
22395,United Kingdom,Solar,53.0099,-0.055,5.0,,
22396,United Kingdom,Solar,52.1721,0.0673,5.0,,
22397,United Kingdom,Solar,50.7035,-4.4906,41.0,,
22398,United Kingdom,Solar,51.1781,0.3596,6.6,,
22400,United Kingdom,Solar,51.1312,-3.9082,8.3,,
22404,United Kingdom,Solar,50.3833,-5.1111,1.0,,
22405,United Kingdom,Solar,53.8085,-0.3158,5.0,,
22407,United Kingdom,Solar,50.3513,-4.8759,8.3,,
22408,United Kingdom,Solar,52.8048,1.3987,5.0,,
22411,United Kingdom,Solar,50.3316,-4.9292,7.0,,
22424,United Kingdom,Solar,53.7066,-2.7814,2.5,,
22428,United Kingdom,Solar,51.4936,-2.2174,15.32736,,
22429,United Kingdom,Solar,51.6491,-1.7907,17.8,,
22434,United Kingdom,Solar,50.8878,-2.5962,6.7,,
22439,United Kingdom,Solar,50.2863,-5.1209,5.0,,
22441,United Kingdom,Solar,51.7942,-3.9437,9.0,,
22446,United Kingdom,Solar,50.9494,-1.3079,6.3,,
22447,United Kingdom,Solar,51.6705,-1.0597,21.34044,,
22448,United Kingdom,Solar,52.7398,0.4204,1.2,,
22449,United Kingdom,Solar,51.9104,0.9938,11.9,,
22451,United Kingdom,Solar,51.613,-1.8167,5.0,,
22453,United Kingdom,Solar,51.6423,-4.9484,8.0,,
22454,United Kingdom,Solar,50.7918,-1.8612,20.0,,
22455,United Kingdom,Solar,50.7959,-1.8563,36.0,,
22456,United Kingdom,Solar,50.8032,-1.8644,4.0,,
22458,United Kingdom,Solar,50.8859,-2.9434,3.0,,
22459,United Kingdom,Solar,52.8244,-2.8096,14.402485,,
22462,United Kingdom,Solar,50.735,-1.302,3.2,,
22463,United Kingdom,Solar,52.3522,1.4737,12.3,,
22468,United Kingdom,Solar,52.3027,-0.5253,16.0,,
22469,United Kingdom,Solar,52.3021,-0.5196,3.5,,
22470,United Kingdom,Solar,52.305,-0.53,22.1,,
22471,United Kingdom,Solar,52.3041,-0.5286,19.5,,
22474,United Kingdom,Solar,51.3484,-2.5157,5.0,,
22475,United Kingdom,Solar,51.6276,-1.8876,1.0,,
22476,United Kingdom,Solar,53.2373,-1.3425,5.0,,
22477,United Kingdom,Solar,50.9235,-4.4863,5.0,,
22479,United Kingdom,Solar,50.9945,-2.6027,4.997,,
22484,United Kingdom,Solar,51.8285,1.1847,10.1,,
22485,United Kingdom,Solar,51.8219,1.0873,13.0,,
22486,United Kingdom,Solar,52.3152,0.2177,4.9934,,
22487,United Kingdom,Solar,52.3181,0.2211,5.0,,
22489,United Kingdom,Solar,50.7555,-1.7502,18.0,,
22490,United Kingdom,Solar,51.8718,-0.6326,4.9848,,
22492,United Kingdom,Solar,50.3045,-5.0815,2.9,,
22496,United Kingdom,Solar,50.4408,-4.7776,1.4,,
22497,United Kingdom,Solar,52.1767,-0.4844,7.5,,
22498,United Kingdom,Solar,51.0567,-2.3472,5.0,,
22501,United Kingdom,Solar,51.7708,-4.038,13.521,,
22502,United Kingdom,Solar,51.9874,-0.4818,10.0,,
22503,United Kingdom,Solar,52.745,0.7758,7.9,,
22504,United Kingdom,Solar,51.5617,-3.0894,2.0,,
22506,United Kingdom,Solar,51.0039,-4.1408,4.56435,,
22511,United Kingdom,Solar,53.7511,-2.8259,1.3,,
22512,United Kingdom,Solar,53.7497,-2.8319,3.2,,
22522,United Kingdom,Solar,51.1124,-3.0371,5.0,,
22523,United Kingdom,Solar,51.637,-4.013,4.0,,
22524,United Kingdom,Solar,51.3315,-2.224,20.0,,
22528,United Kingdom,Solar,54.1698,-1.3156,5.0,,
22533,United Kingdom,Solar,51.0534,-4.1253,4.5,,
22535,United Kingdom,Solar,52.4056,-0.5611,5.0,,
22537,United Kingdom,Solar,52.7551,1.3569,33.682,,
22539,United Kingdom,Solar,52.9994,-2.5962,14.0,,
22541,United Kingdom,Solar,51.5353,-1.8036,4.99,,
22543,United Kingdom,Solar,52.6569,-2.7298,10.2,,
22544,United Kingdom,Solar,52.6327,-2.7301,12.3,,
22545,United Kingdom,Solar,51.3501,-2.8246,7.1,,
22552,United Kingdom,Solar,50.6582,-3.3934,8.0,,
22553,United Kingdom,Solar,50.386,-3.7664,8.0,,
22554,United Kingdom,Solar,53.7664,-2.8762,5.0,,
22555,United Kingdom,Solar,53.0222,-0.7353,30.0,,
22560,United Kingdom,Solar,51.4796,-3.5305,3.4,,
22567,United Kingdom,Solar,52.918,-1.05,4.9833,,
22568,United Kingdom,Solar,52.7585,-1.5977,2.7,,
22575,United Kingdom,Solar,51.5227,-3.6187,15.0,,
22576,United Kingdom,Solar,51.6011,-2.8787,8.5,,
22579,United Kingdom,Solar,51.1961,-1.4601,40.0,,
22588,United Kingdom,Solar,52.0672,-0.612,1.0,,
22590,United Kingdom,Solar,51.5587,0.2827,2.6,,
22591,United Kingdom,Solar,50.7599,-3.4048,12.5,,
22592,United Kingdom,Solar,51.2091,-2.5784,5.4,,
22593,United Kingdom,Solar,50.3332,-3.9763,7.3,,
22594,United Kingdom,Solar,50.7956,-4.5451,1.8,,
22596,United Kingdom,Solar,51.8408,0.6011,5.0,,
22597,United Kingdom,Solar,53.2558,-1.2074,5.0,,
22607,United Kingdom,Solar,50.8423,-4.0951,1.3,,
22611,United Kingdom,Solar,54.6707,-6.1985,4.83184,,
22613,United Kingdom,Solar,50.9069,-1.8404,5.0,,
22614,United Kingdom,Solar,51.508,0.1377,1.50371,,
22617,United Kingdom,Solar,50.7,-2.3243,4.997,,
22618,United Kingdom,Solar,53.1073,-1.2991,4.8,,
22620,United Kingdom,Solar,52.6637,-1.369,6.0,,
22621,United Kingdom,Solar,52.1285,-0.0797,16.5,,
22625,United Kingdom,Solar,51.7241,-1.9132,16.057,,
22626,United Kingdom,Solar,52.0918,-4.6206,6.4,,
22627,United Kingdom,Solar,51.8236,-4.9284,5.9,,
22633,United Kingdom,Solar,51.8099,-5.0074,7.5,,
22637,United Kingdom,Solar,50.9261,-3.128,7.5,,
22638,United Kingdom,Solar,52.1095,-1.2047,3.63639,,
22642,United Kingdom,Solar,51.4162,-3.3144,5.0,,
22643,United Kingdom,Solar,51.6351,-3.1698,10.0,,
22644,United Kingdom,Solar,51.6214,-3.0794,4.99252,,
22645,United Kingdom,Solar,52.5068,-2.009,1.0,,
22649,United Kingdom,Solar,54.6538,-6.7392,4.9,,
22653,United Kingdom,Solar,53.3224,-0.6975,3.3,,
22654,United Kingdom,Solar,53.3224,-0.6975,10.5,,
22662,United Kingdom,Solar,52.698,-0.1329,5.0,,
22664,United Kingdom,Solar,50.8291,-0.692,6.0,,
22666,United Kingdom,Solar,53.0276,-0.3991,8.0,,
22674,United Kingdom,Solar,50.9351,0.9099,1.0,,
22679,United Kingdom,Solar,50.8026,-4.3678,11.8,,
22682,United Kingdom,Solar,52.64,-1.2586,5.0,,
22689,United Kingdom,Solar,50.944,-2.893,5.4,,
22701,United Kingdom,Solar,50.7504,-2.1031,5.0,,
22709,United Kingdom,Solar,52.7742,-1.6535,5.0,,
22710,United Kingdom,Solar,51.8562,0.4983,6.0,,
22713,United Kingdom,Solar,52.2003,-1.7751,25.0,,
22731,United Kingdom,Solar,50.8645,-3.227,2.0,,
22735,United Kingdom,Solar,54.681,-6.231,5.0,,
22736,United Kingdom,Solar,51.1193,-0.5448,2.00056,,
22738,United Kingdom,Solar,51.6676,-4.0897,1.4,,
22739,United Kingdom,Solar,50.7099,-1.3664,4.5,,
22743,United Kingdom,Solar,54.5409,-1.3552,5.0,,
22744,United Kingdom,Solar,53.1547,-1.014,11.9,,
22750,United Kingdom,Solar,54.1482,-1.2324,5.0,,
22751,United Kingdom,Solar,54.3569,-1.6374,4.98,,
22752,United Kingdom,Solar,54.79,-4.445,3.9,,
22754,United Kingdom,Solar,50.7106,-1.1375,6.979,,
22755,United Kingdom,Solar,51.1783,-2.0196,6.84288,,
22756,United Kingdom,Solar,50.8701,-4.4271,5.0,,
22757,United Kingdom,Solar,51.2274,0.7119,6.6,,
22759,United Kingdom,Solar,52.8505,-1.3576,6.1,,
22761,United Kingdom,Solar,50.773,-4.3353,3.577,,
22766,United Kingdom,Solar,51.3157,1.3458,4.9,,
22767,United Kingdom,Solar,51.3105,1.3389,5.0,,
22768,United Kingdom,Solar,52.9001,-3.0152,5.0,,
22770,United Kingdom,Solar,52.4584,-0.843,2.9,,
22780,United Kingdom,Solar,51.9245,-0.6115,5.0,,
22782,United Kingdom,Solar,53.2113,-0.8798,14.2,,
22786,United Kingdom,Solar,50.8309,-3.7844,1.4,,
22788,United Kingdom,Solar,52.434,1.6055,14.88322,,
22789,United Kingdom,Solar,52.4388,1.6059,4.99,,
22790,United Kingdom,Solar,51.6051,-1.4003,29.0,,
22792,United Kingdom,Solar,52.9481,-0.8477,5.0,,
22793,United Kingdom,Solar,54.7005,-1.2898,13.0,,
22802,United Kingdom,Solar,52.0665,-1.4658,8.988,,
22803,United Kingdom,Solar,53.0152,-0.5214,32.5,,
22804,United Kingdom,Solar,50.4118,-4.1823,4.1,,
22805,United Kingdom,Solar,56.3677,-3.2771,13.0,,
22810,United Kingdom,Solar,51.1076,-1.5302,49.328,,
22815,United Kingdom,Solar,52.2502,0.3486,30.276,,
22817,United Kingdom,Solar,51.794,-1.4264,13.2,,
22820,United Kingdom,Solar,51.455,-0.695,4.7,,
22824,United Kingdom,Solar,51.5641,0.3896,12.19689,,
22827,United Kingdom,Solar,51.6202,0.6974,5.0,,
22828,United Kingdom,Solar,54.0521,-2.8783,4.942,,
22838,United Kingdom,Solar,53.7918,-2.6203,4.258,,
22839,United Kingdom,Solar,53.7915,-2.6236,2.9,,
22842,United Kingdom,Solar,53.4233,0.069,1.0,,
22843,United Kingdom,Solar,52.9658,-0.0717,1.441,,
22844,United Kingdom,Solar,52.312,0.222,18.4,,
22846,United Kingdom,Solar,51.8195,-4.9189,31.3,,
22850,United Kingdom,Solar,52.9075,-4.334,4.4,,
22854,United Kingdom,Solar,51.725,-4.2386,4.9968,,
22857,United Kingdom,Solar,51.0087,-1.3915,7.0,,
22858,United Kingdom,Solar,52.9957,-2.7248,4.997475,,
22859,United Kingdom,Solar,50.6772,-1.2454,10.6,,
22861,United Kingdom,Solar,53.2439,-0.4287,13.04248,,
22863,United Kingdom,Solar,51.055,-0.441,4.8,,
22864,United Kingdom,Solar,53.9091,-3.0187,1.3,,
22866,United Kingdom,Solar,53.256,-3.1392,2.0,,
22867,United Kingdom,Solar,53.6201,-0.6947,5.0,,
22869,United Kingdom,Solar,51.8395,-0.7395,13.1,,
22871,United Kingdom,Solar,50.9428,-0.3223,10.0,,
22872,United Kingdom,Solar,50.4796,-4.3783,5.0,,
22874,United Kingdom,Solar,50.9429,-1.2027,3.0,,
22875,United Kingdom,Solar,52.2794,0.3914,5.0,,
22876,United Kingdom,Solar,54.5058,-6.1863,25.7,,
22878,United Kingdom,Solar,50.8474,-0.7433,7.5,,
22881,United Kingdom,Solar,52.9961,-0.5975,13.6,,
22883,United Kingdom,Solar,50.29,-5.146,6.3,,
22885,United Kingdom,Solar,50.2917,-5.1392,6.3,,
22886,United Kingdom,Solar,50.3039,-5.1383,1.5,,
22888,United Kingdom,Solar,52.0467,1.2846,8.0,,
22889,United Kingdom,Solar,50.8024,-4.2937,5.0,,
22894,United Kingdom,Solar,50.7668,-3.4657,4.224,,
22898,United Kingdom,Solar,52.7984,1.3979,5.0,,
22899,United Kingdom,Solar,50.83,-2.561,4.1,,
22900,United Kingdom,Solar,51.2142,-1.0694,5.0,,
22902,United Kingdom,Solar,51.1558,-1.4581,4.2,,
22905,United Kingdom,Solar,52.8095,-1.0875,6.1,,
22912,United Kingdom,Solar,50.6699,-2.3064,5.0,,
22917,United Kingdom,Solar,51.4537,-3.3886,7.4,,
22921,United Kingdom,Solar,50.2897,-5.1207,7.0,,
22922,United Kingdom,Solar,52.4488,-0.7982,20.5,,
22924,United Kingdom,Solar,51.9885,-1.005,9.2,,
22927,United Kingdom,Solar,52.9902,-1.083,5.7408,,
22929,United Kingdom,Solar,52.9348,-4.354,3.596985,,
22932,United Kingdom,Solar,51.8106,-0.7338,24.2,,
22933,United Kingdom,Solar,51.8274,-0.7363,5.0,,
22934,United Kingdom,Solar,54.4105,-6.4131,1.3,,
22945,United Kingdom,Solar,52.251,-0.586,26.0,,
22946,United Kingdom,Solar,52.2526,-0.5893,15.0,,
22962,United Kingdom,Solar,53.4551,-2.0585,3.0,,
22964,United Kingdom,Solar,51.6849,-4.9078,6.2,,
22965,United Kingdom,Solar,50.8739,-2.9058,2.0,,
22966,United Kingdom,Solar,53.5295,-1.3165,1.5,,
22971,United Kingdom,Solar,50.0465,-5.218,4.51,,
22972,United Kingdom,Solar,51.636,-1.355,14.1,,
22973,United Kingdom,Solar,51.6359,-1.3569,11.5,,
22974,United Kingdom,Solar,51.633,-1.3488,7.0,,
22981,United Kingdom,Solar,51.9558,0.5797,12.6,,
22982,United Kingdom,Solar,50.2887,-5.1967,8.0,,
22987,United Kingdom,Solar,51.2667,1.2312,1.0,,
22989,United Kingdom,Solar,50.711,-4.4233,5.80219,,
22990,United Kingdom,Solar,50.7131,-1.26,6.0,,
22991,United Kingdom,Solar,51.5397,-2.5227,21.0,,
22992,United Kingdom,Solar,52.746,0.0509,12.7,,
22993,United Kingdom,Solar,51.0059,-3.2219,4.9,,
22995,United Kingdom,Solar,53.0282,-0.8145,4.6,,
22997,United Kingdom,Solar,52.9712,-0.7225,4.87872,,
23000,United Kingdom,Solar,52.7091,-2.4123,5.0,,
23002,United Kingdom,Solar,51.3797,-1.1932,5.0,,
23008,United Kingdom,Solar,50.7326,-3.3512,10.0,,
23009,United Kingdom,Solar,50.8042,-4.3769,2.915,,
23012,United Kingdom,Solar,51.8502,-0.6484,5.0,,
23013,United Kingdom,Solar,52.1845,0.2699,38.1,,
23017,United Kingdom,Solar,54.2859,-2.6851,5.0,,
23018,United Kingdom,Solar,54.8476,-1.7367,5.0,,
23019,United Kingdom,Solar,51.9119,1.1535,5.0,,
23039,United Kingdom,Solar,51.0766,-3.2622,3.5,,
23040,United Kingdom,Solar,50.9636,-1.479,5.0,,
23041,United Kingdom,Solar,50.9636,-1.479,11.0,,
23048,United Kingdom,Solar,52.7397,-1.1161,5.0,,
23049,United Kingdom,Solar,50.3996,-5.0556,1.2,,
23051,United Kingdom,Solar,52.9609,-2.7241,4.99698,,
23052,United Kingdom,Solar,51.4806,-1.564,17.0,,
23053,United Kingdom,Solar,51.1869,0.3409,18.92176,,
23055,United Kingdom,Solar,51.7258,-3.1582,14.0,,
23060,United Kingdom,Solar,53.7119,-1.5715,5.0,,
23061,United Kingdom,Solar,50.7784,-1.864,12.23156,,
23063,United Kingdom,Solar,52.0529,-1.1533,5.1,,
23064,United Kingdom,Solar,52.9134,1.1868,10.2,,
23066,United Kingdom,Solar,52.6303,-1.3482,5.0,,
23069,United Kingdom,Solar,51.0517,-3.2126,8.2,,
23074,United Kingdom,Solar,51.5389,-2.5314,15.0,,
23076,United Kingdom,Solar,50.966,-1.675,4.2,,
23077,United Kingdom,Solar,52.1079,-1.0207,5.0,,
23080,United Kingdom,Solar,52.6041,1.0351,14.8,,
23081,United Kingdom,Solar,52.6032,1.0304,5.2,,
23091,United Kingdom,Solar,52.0212,-0.0136,1.0,,
23092,United Kingdom,Solar,50.4236,-3.7849,5.2,,
23096,United Kingdom,Solar,51.2256,-2.7641,2.5,,
23097,United Kingdom,Solar,51.2244,-2.7639,9.5,,
23098,United Kingdom,Solar,50.5027,-4.8918,3.1,,
23100,United Kingdom,Solar,52.6895,-2.9445,8.9,,
23101,United Kingdom,Solar,52.6868,-2.942,8.2,,
23103,United Kingdom,Solar,50.4202,-3.761,6.4,,
23107,United Kingdom,Solar,54.9444,-2.9786,5.0,,
23109,United Kingdom,Solar,51.0174,-2.9591,1.2,,
23111,United Kingdom,Solar,50.7735,-2.0477,3.684,,
23112,United Kingdom,Solar,51.6745,-3.2765,13.4,,
23113,United Kingdom,Solar,51.7409,-3.5913,11.6,,
23114,United Kingdom,Solar,52.4861,-2.8034,6.5,,
23115,United Kingdom,Solar,50.3414,-4.9303,5.0,,
23119,United Kingdom,Solar,53.596,-2.196,4.2,,
23120,United Kingdom,Solar,52.8826,-0.5994,5.0,,
23125,United Kingdom,Solar,53.3199,0.0947,6.5,,
23126,United Kingdom,Solar,54.5912,-1.3775,4.0,,
23127,United Kingdom,Solar,51.4512,-1.986,9.6,,
23131,United Kingdom,Solar,50.8172,-4.1164,4.0,,
23132,United Kingdom,Solar,51.1726,-3.3597,6.79059,,
23133,United Kingdom,Solar,51.0437,-2.4272,3.5,,
23134,United Kingdom,Solar,51.0438,-2.4107,1.5,,
23135,United Kingdom,Solar,51.0794,-2.6955,1.5,,
23136,United Kingdom,Solar,51.0763,-2.6892,4.9864,,
23137,United Kingdom,Solar,51.0193,-2.9962,1.5,,
23138,United Kingdom,Solar,50.8745,-3.3154,1.2,,
23139,United Kingdom,Solar,50.1217,-5.1351,5.0,,
23140,United Kingdom,Solar,50.4517,-4.4281,3.0,,
23141,United Kingdom,Solar,51.8248,0.7195,2.8,,
23142,United Kingdom,Solar,51.8248,0.7195,12.2,,
23144,United Kingdom,Solar,50.99,-1.5059,5.0,,
23145,United Kingdom,Solar,51.3118,-1.1114,2.8,,
23146,United Kingdom,Solar,51.9621,-1.3333,5.0,,
23148,United Kingdom,Solar,50.6975,-1.1322,10.2,,
23149,United Kingdom,Solar,51.6166,-1.348,14.8,,
23150,United Kingdom,Solar,51.9634,0.4035,4.99896,,
23164,United Kingdom,Solar,51.7357,-2.3624,28.5,,
23165,United Kingdom,Solar,54.5601,-6.1807,25.2,,
23166,United Kingdom,Solar,50.8112,-4.0867,1.2,,
23170,United Kingdom,Solar,52.1191,-0.0291,13.1,,
23175,United Kingdom,Solar,51.0506,-4.0744,2.0,,
23177,United Kingdom,Solar,50.688,-2.3171,5.0,,
23179,United Kingdom,Solar,52.3606,1.5258,11.0,,
23180,United Kingdom,Solar,52.8882,-1.8077,5.0,,
23181,United Kingdom,Solar,51.1983,-2.384,6.0,,
23182,United Kingdom,Solar,51.4745,-3.2928,6.7,,
23183,United Kingdom,Solar,51.8648,-1.1438,18.3,,
23184,United Kingdom,Solar,50.847,-1.8648,13.2,,
23185,United Kingdom,Solar,52.1026,-0.9232,3.9536,,
23186,United Kingdom,Solar,50.694,-1.4431,10.7,,
23187,United Kingdom,Solar,52.3396,0.7886,13.6,,
23189,United Kingdom,Solar,51.0486,-2.4349,15.3,,
23190,United Kingdom,Solar,50.211,-5.3661,7.3,,
23191,United Kingdom,Solar,51.6698,-5.0127,10.0,,
23193,United Kingdom,Solar,51.3713,-1.9676,1.3,,
23194,United Kingdom,Solar,50.9313,0.2377,8.11512,,
23198,United Kingdom,Solar,51.0642,-4.1088,6.4,,
23203,United Kingdom,Solar,50.4424,-4.282,4.99968,,
23204,United Kingdom,Solar,52.6839,-1.7755,1.0,,
23207,United Kingdom,Solar,51.5431,-2.1651,7.0,,
23210,United Kingdom,Solar,53.2601,-1.1878,8.0,,
23211,United Kingdom,Solar,51.2798,-0.8805,4.474,,
23212,United Kingdom,Solar,51.3516,-2.5039,2.3,,
23214,United Kingdom,Solar,50.8621,-0.7927,9.3,,
23217,United Kingdom,Solar,52.6421,0.8481,4.4,,
23218,United Kingdom,Solar,53.1696,-2.8661,7.2,,
23219,United Kingdom,Solar,51.1943,-2.962,5.5,,
23220,United Kingdom,Solar,50.9373,-2.866,10.0,,
23221,United Kingdom,Solar,51.7286,-2.5074,5.0,,
23222,United Kingdom,Solar,52.1763,-0.7033,10.8,,
23223,United Kingdom,Solar,51.938,0.398,8.3,,
23228,United Kingdom,Solar,53.5406,-1.0314,1.7,,
23249,United Kingdom,Solar,51.3671,0.6542,1.7,,
23250,United Kingdom,Solar,51.3593,-2.7913,8.0,,
23254,United Kingdom,Solar,52.6353,-2.1434,5.1,,
23257,United Kingdom,Solar,51.6754,-4.7959,5.0,,
23258,United Kingdom,Solar,53.3659,-1.033,5.0,,
23264,United Kingdom,Solar,50.3534,-4.9043,12.0,,
23270,United Kingdom,Solar,50.5629,-4.7479,4.0,,
23273,United Kingdom,Solar,51.0612,0.8125,7.0,,
23274,United Kingdom,Solar,51.7601,-1.6396,37.0,,
23276,United Kingdom,Solar,52.4329,0.9909,7.99986,,
23279,United Kingdom,Solar,51.9059,0.6024,5.0,,
23280,United Kingdom,Solar,50.4298,-5.0054,5.0,,
23281,United Kingdom,Solar,50.4424,-4.8164,9.6,,
23283,United Kingdom,Solar,52.6441,-0.5588,9.04046,,
23284,United Kingdom,Solar,52.6441,-0.5588,3.0855,,
23285,United Kingdom,Solar,50.8545,-3.4082,1.8,,
23291,United Kingdom,Solar,51.6265,-4.0459,1.0,,
23299,United Kingdom,Solar,56.615,-2.5987,4.0,,
23304,United Kingdom,Solar,54.9302,-2.972,5.0,,
23307,United Kingdom,Solar,51.0181,-3.865,5.0,,
23309,United Kingdom,Solar,53.7944,-1.2259,5.0,,
23310,United Kingdom,Solar,51.3466,-2.2442,5.0,,
23312,United Kingdom,Solar,53.2868,-3.5252,5.0,,
23313,United Kingdom,Solar,53.2868,-3.5252,5.0,,
23318,United Kingdom,Solar,52.9323,-0.0966,3.2,,
23320,United Kingdom,Solar,54.6088,-6.1672,6.5,,
23321,United Kingdom,Solar,50.9853,-4.1224,4.6452,,
23322,United Kingdom,Solar,52.9588,-2.9559,1.0,,
23324,United Kingdom,Solar,53.7028,-1.2423,5.0,,
23325,United Kingdom,Solar,53.7028,-1.2423,2.4,,
23326,United Kingdom,Solar,51.2349,1.2649,11.541,,
23330,United Kingdom,Solar,50.1421,-5.1935,5.3,,
23331,United Kingdom,Solar,53.5251,-0.1461,27.1,,
23332,United Kingdom,Solar,52.2888,0.611,20.9,,
23334,United Kingdom,Solar,53.0089,-1.6909,3.0,,
23335,United Kingdom,Solar,51.1987,-1.6116,5.0,,
23338,United Kingdom,Solar,51.4982,-2.0907,5.0,,
